OverallQual,GrLivArea,TotalBsmtSF,2ndFlrSF,1stFlrSF,BsmtFinSF1,GarageCars,FullBath,GarageArea,LotArea,MasVnrArea,YearBuilt,YearRemodAdd,GarageYrBlt,BsmtUnfSF,BsmtQual,LotFrontage,OpenPorchSF,OverallCond,GarageType,WoodDeckSF,TotRmsAbvGrd,MSSubClass,MoSold,BsmtExposure,LotShape,MSZoning,BedroomAbvGr,MasVnrType,ExterQual,HalfBath,FireplaceQu,KitchenQual,Condition1,BldgType,SaleCondition,Street,PavedDrive,SaleType,SalePrice
7,1983.0,978.0,978.0,1005.0,694.0,2,2,490.0,10762.0,344.0,1999,1999,1999.0,284.0,Gd,59.9111111111111,0.0,5,Attchd,0.0,9,60,5,No,IR1,RL,3,None,Gd,1,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,225000.0
6,1494.0,771.0,741.0,753.0,547.0,1,1,213.0,7500.0,0.0,1942,1950,1942.0,224.0,TA,86.60254037844385,0.0,7,Attchd,0.0,7,70,11,No,IR1,RL,3,None,TA,0,Gd,Gd,Norm,1Fam,Normal,Pave,P,WD,177500.0
8,2526.0,1165.0,1323.0,1203.0,740.0,3,2,844.0,10120.0,391.0,1994,1994,1994.0,425.0,Gd,92.0,78.0,5,Attchd,309.0,8,60,12,No,Reg,RL,4,BrkFace,Gd,1,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,290000.0
7,1616.0,1616.0,0.0,1616.0,0.0,3,2,834.0,8688.0,228.0,2005,2005,2005.0,1616.0,None,73.0,59.0,5,Attchd,208.0,7,20,4,None,Reg,RL,3,BrkFace,Gd,0,None,Gd,Norm,1Fam,Normal,Pave,Y,WD,232000.0
7,1708.0,976.0,732.0,976.0,0.0,2,2,380.0,3363.0,117.0,2004,2004,2004.0,976.0,None,32.0,40.0,5,Detchd,0.0,7,160,4,None,Reg,RM,3,Stone,Gd,0,None,Gd,Norm,TwnhsE,Normal,Pave,Y,WD,130000.0
9,1652.0,1652.0,0.0,1652.0,1572.0,2,2,840.0,13173.0,300.0,2006,2007,2006.0,80.0,Ex,108.0,102.0,5,Attchd,404.0,6,20,11,No,IR1,RL,2,Stone,Gd,0,Ex,Ex,Norm,1Fam,Normal,Pave,Y,WD,325000.0
7,1368.0,1368.0,0.0,1368.0,0.0,2,2,474.0,6955.0,94.0,2005,2006,2005.0,1368.0,None,48.0,35.0,5,Attchd,132.0,6,120,9,None,IR1,RL,2,Stone,Gd,0,Gd,Gd,Norm,TwnhsE,Partial,Pave,Y,New,202500.0
5,990.0,990.0,0.0,990.0,746.0,2,1,480.0,8072.0,0.0,1994,1995,2000.0,244.0,Gd,60.0,64.0,5,Detchd,0.0,5,20,5,No,Reg,RL,3,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,138000.0
5,1122.0,924.0,0.0,1122.0,144.0,2,1,528.0,12000.0,0.0,1948,2005,1948.0,172.0,TA,100.0,36.0,7,Attchd,0.0,6,20,5,No,Reg,RM,2,None,TA,0,None,Gd,Norm,1Fam,Normal,Pave,Y,WD,147000.0
6,1294.0,1278.0,0.0,1294.0,1200.0,2,2,496.0,7153.0,88.0,1991,1991,1991.0,78.0,Gd,84.57541013793549,51.0,5,Attchd,112.0,6,20,6,No,Reg,RL,3,BrkFace,TA,0,None,Gd,Norm,1Fam,Normal,Pave,Y,WD,179200.0
7,1902.0,1902.0,0.0,1902.0,1406.0,2,2,567.0,17500.0,0.0,1959,2002,1959.0,496.0,Gd,100.0,207.0,8,Attchd,0.0,7,20,5,Av,Reg,RL,3,None,Gd,0,TA,Ex,PosA,1Fam,Normal,Pave,Y,WD,335000.0
7,1274.0,1274.0,0.0,1274.0,925.0,2,2,508.0,8814.0,80.0,2005,2007,2005.0,349.0,Gd,68.0,98.0,5,Attchd,264.0,6,20,1,No,Reg,RL,3,BrkFace,Gd,0,None,Gd,Norm,1Fam,Partial,Pave,Y,New,203000.0
8,2810.0,1453.0,1357.0,1453.0,482.0,2,2,750.0,9572.0,336.0,1990,1990,1990.0,971.0,Ex,97.83659846908007,0.0,5,Attchd,500.0,9,60,6,No,IR1,RL,4,BrkFace,Gd,1,Ex,Gd,Norm,1Fam,Normal,Pave,Y,WD,302000.0
9,2599.0,1393.0,1177.0,1422.0,0.0,3,2,779.0,14774.0,165.0,1999,1999,1999.0,1393.0,None,108.0,30.0,5,BuiltIn,668.0,10,60,5,None,IR1,RL,4,BrkFace,Gd,1,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,333168.0
4,948.0,948.0,0.0,948.0,732.0,1,1,280.0,8190.0,0.0,1954,1954,1956.0,216.0,TA,60.0,36.0,6,Detchd,0.0,5,20,10,No,Reg,RL,3,None,TA,0,TA,TA,Norm,1Fam,Normal,Pave,Y,WD,119000.0
6,2112.0,952.0,1020.0,1092.0,500.0,2,2,576.0,11075.0,0.0,1969,1969,1969.0,176.0,Fa,85.0,0.0,5,Attchd,280.0,9,60,6,Mn,Reg,RL,4,None,TA,1,Gd,TA,Norm,1Fam,Normal,Pave,Y,WD,206900.0
8,1630.0,1622.0,0.0,1630.0,0.0,3,2,860.0,10226.0,270.0,2008,2008,2008.0,1622.0,None,61.0,42.0,5,Attchd,172.0,8,20,1,None,IR1,RL,3,Stone,Gd,0,Gd,Ex,Norm,1Fam,Normal,Pave,Y,WD,295493.0
7,1352.0,1352.0,0.0,1352.0,0.0,2,2,466.0,4230.0,0.0,2006,2007,2006.0,1352.0,None,47.0,241.0,5,Attchd,0.0,5,120,4,None,Reg,FV,2,None,Gd,0,Gd,Gd,Norm,TwnhsE,Partial,Pave,Y,New,208900.0
8,1787.0,1753.0,0.0,1787.0,0.0,3,2,748.0,14781.0,178.0,2001,2002,2001.0,1753.0,None,59.9111111111111,150.0,5,Attchd,198.0,7,20,8,None,IR2,RL,3,BrkFace,Gd,0,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,275000.0
4,948.0,864.0,0.0,948.0,492.0,1,1,248.0,10215.0,132.0,1954,1954,1954.0,372.0,TA,75.0,0.0,5,Attchd,0.0,5,20,2,No,Reg,RL,3,BrkFace,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,111000.0
6,1478.0,1478.0,0.0,1478.0,189.0,2,1,442.0,8400.0,0.0,1957,1957,1957.0,628.0,TA,70.0,0.0,3,Attchd,114.0,6,20,6,No,Reg,RL,3,None,TA,1,Gd,TA,Norm,1Fam,Normal,Pave,Y,WD,156500.0
3,720.0,0.0,0.0,720.0,0.0,1,1,287.0,6627.0,0.0,1949,1950,1955.0,0.0,None,81.40638795573724,0.0,6,Detchd,0.0,4,20,7,None,IR1,RL,2,None,TA,0,None,TA,Feedr,1Fam,Normal,Pave,Y,WD,72500.0
7,1923.0,750.0,862.0,1061.0,674.0,2,2,564.0,10186.0,0.0,1992,1992,1992.0,76.0,Gd,107.0,39.0,5,Attchd,240.0,8,60,6,No,IR1,RL,3,None,Gd,1,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,190000.0
8,1795.0,1795.0,0.0,1795.0,0.0,3,2,895.0,9986.0,428.0,2006,2007,2007.0,1795.0,None,75.0,49.0,5,Attchd,0.0,7,20,2,None,Reg,RL,2,BrkFace,Gd,0,Gd,Gd,Norm,1Fam,Partial,Pave,Y,New,147000.0
5,816.0,816.0,0.0,816.0,641.0,1,1,264.0,6600.0,0.0,1982,2008,1982.0,175.0,TA,60.0,0.0,9,Attchd,0.0,5,20,10,No,Reg,RL,3,None,Gd,0,Ex,Gd,Norm,1Fam,Normal,Pave,Y,WD,130500.0
6,2792.0,1510.0,1208.0,1584.0,493.0,2,2,520.0,10440.0,0.0,1920,1950,1920.0,1017.0,Gd,60.0,547.0,7,Detchd,0.0,8,50,6,No,Reg,RM,5,None,Gd,0,TA,TA,Norm,1Fam,Normal,Pave,Y,WD,256000.0
7,1632.0,935.0,677.0,955.0,0.0,2,2,462.0,9084.0,0.0,1998,1998,1998.0,935.0,None,63.0,28.0,5,Attchd,0.0,8,60,6,None,IR1,RL,3,None,TA,1,TA,TA,Norm,1Fam,Normal,Pave,Y,WD,176500.0
8,1588.0,1588.0,0.0,1588.0,0.0,3,2,825.0,10000.0,410.0,2006,2006,2006.0,1588.0,None,85.0,45.0,5,Attchd,144.0,7,20,12,None,Reg,RL,3,Stone,Gd,0,Gd,Gd,Norm,1Fam,Normal,Pave,Y,WD,227000.0
5,954.0,911.0,0.0,954.0,483.0,2,1,576.0,10780.0,0.0,1976,1976,1976.0,428.0,TA,55.0,0.0,5,Detchd,0.0,6,80,7,Av,IR1,RL,3,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,132500.0
4,816.0,816.0,0.0,816.0,690.0,1,1,288.0,8877.0,0.0,1938,1958,1958.0,126.0,TA,67.0,0.0,6,Detchd,0.0,3,20,5,Mn,Reg,RL,2,None,TA,0,Gd,TA,Norm,1Fam,Normal,Pave,Y,WD,100000.0
5,1360.0,803.0,557.0,803.0,0.0,1,1,297.0,7200.0,0.0,1938,1995,1951.0,803.0,None,60.0,65.0,6,Detchd,0.0,6,50,7,None,Reg,RM,2,None,TA,1,None,Gd,Norm,1Fam,Normal,Pave,Y,WD,125500.0
5,1365.0,765.0,600.0,765.0,765.0,2,1,440.0,2368.0,312.0,1970,1970,1970.0,0.0,TA,24.0,36.0,6,Attchd,0.0,7,160,5,No,Reg,RM,3,None,TA,1,None,TA,Norm,TwnhsE,Normal,Pave,Y,WD,125000.0
6,1334.0,1350.0,0.0,1334.0,686.0,2,2,630.0,9650.0,360.0,1977,1977,1977.0,664.0,Gd,80.0,16.0,5,Attchd,0.0,6,20,4,No,Reg,RL,2,BrkFace,TA,0,TA,TA,Norm,1Fam,Normal,Pave,Y,WD,167900.0
5,1656.0,1656.0,0.0,1656.0,0.0,2,2,506.0,9246.0,564.0,1973,1973,1973.0,1656.0,None,87.0,211.0,5,Detchd,0.0,8,90,11,None,IR1,RL,4,BrkFace,TA,0,None,TA,Feedr,Duplex,Normal,Pave,Y,WD,135000.0
7,1861.0,916.0,941.0,920.0,700.0,2,2,492.0,13450.0,0.0,2002,2002,2002.0,216.0,Gd,95.0,91.0,5,BuiltIn,146.0,8,60,6,No,IR1,RL,3,None,Gd,1,None,Gd,Norm,1Fam,Normal,Pave,Y,WD,200000.0
5,864.0,864.0,0.0,864.0,360.0,1,1,288.0,9560.0,0.0,1972,1972,1972.0,504.0,TA,120.0,0.0,7,Attchd,0.0,5,20,6,Mn,IR1,RL,3,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,128500.0
4,872.0,858.0,0.0,872.0,0.0,4,1,480.0,8294.0,0.0,1971,1971,1974.0,858.0,None,70.0,0.0,5,Detchd,0.0,5,20,6,None,Reg,RL,3,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,123000.0
6,1114.0,1114.0,0.0,1114.0,814.0,2,1,576.0,13695.0,0.0,2003,2004,2004.0,300.0,Gd,66.0,78.0,5,Detchd,0.0,6,20,7,No,Reg,RL,3,None,TA,0,None,Gd,RRAe,1Fam,Normal,Pave,Y,WD,155000.0
8,2169.0,1284.0,885.0,1284.0,0.0,2,2,647.0,9375.0,149.0,2002,2002,2002.0,1284.0,None,96.8245836551854,87.0,5,Attchd,192.0,7,60,8,None,Reg,RL,3,BrkFace,Gd,1,Gd,Gd,Norm,1Fam,Normal,Pave,Y,WD,228500.0
6,1913.0,896.0,741.0,1172.0,0.0,2,1,342.0,7558.0,0.0,1928,1950,1929.0,896.0,None,57.0,0.0,6,Detchd,0.0,9,50,3,None,Reg,RL,3,None,TA,1,TA,TA,Norm,1Fam,Normal,Pave,Y,WD,177000.0
7,1456.0,728.0,728.0,728.0,0.0,2,2,440.0,11103.0,0.0,2006,2006,2006.0,728.0,None,85.0,0.0,5,Attchd,0.0,8,60,7,None,IR1,RL,3,None,Gd,1,TA,Gd,Norm,1Fam,Partial,Pave,Y,New,155835.0
4,960.0,960.0,0.0,960.0,250.0,1,1,308.0,6000.0,0.0,1920,1950,1997.0,710.0,TA,50.0,0.0,4,Detchd,0.0,5,30,7,No,Reg,RM,2,None,TA,0,None,Fa,Norm,1Fam,Normal,Pave,Y,WD,108500.0
7,2156.0,1568.0,0.0,2156.0,297.0,2,2,508.0,20781.0,0.0,1968,2003,1968.0,1203.0,TA,59.9111111111111,80.0,7,Attchd,0.0,9,20,6,No,IR2,RL,3,None,TA,0,Gd,TA,PosN,1Fam,Normal,Pave,Y,WD,262500.0
8,1776.0,1732.0,0.0,1776.0,80.0,3,2,712.0,15306.0,100.0,2006,2007,2006.0,1652.0,Ex,93.0,0.0,5,Attchd,0.0,7,20,5,Gd,IR1,RL,3,Stone,Gd,0,Gd,Gd,Norm,1Fam,Partial,Pave,Y,New,283463.0
7,1494.0,1482.0,0.0,1494.0,1443.0,2,2,514.0,16196.0,0.0,1998,1998,1998.0,39.0,Gd,127.26350615946428,25.0,5,Attchd,402.0,5,20,8,Gd,IR3,RL,3,None,Gd,0,Fa,Gd,Norm,1Fam,Normal,Pave,Y,WD,215000.0
5,2634.0,1248.0,1296.0,1338.0,500.0,4,2,968.0,11643.0,368.0,1969,1969,1969.0,748.0,TA,91.0,0.0,5,Detchd,0.0,12,90,8,No,Reg,RL,6,BrkFace,TA,2,None,TA,Artery,Duplex,Normal,Pave,Y,WD,200000.0
6,1716.0,858.0,858.0,858.0,319.0,2,1,490.0,9247.0,318.0,1962,1962,1962.0,539.0,TA,70.0,84.0,6,Attchd,0.0,8,60,3,No,IR1,RL,4,BrkFace,TA,1,Gd,TA,Norm,1Fam,Normal,Pave,Y,WD,171000.0
6,1176.0,698.0,390.0,786.0,0.0,2,1,624.0,6000.0,0.0,1937,2000,1999.0,698.0,None,50.0,0.0,9,Detchd,210.0,4,50,7,None,Reg,RM,2,None,Gd,0,None,TA,Norm,1Fam,Normal,Pave,N,WD,134900.0
8,3238.0,2033.0,1185.0,2053.0,816.0,3,2,666.0,14720.0,579.0,1995,1996,1996.0,1217.0,Gd,56.0,86.0,5,Attchd,283.0,9,50,3,Av,IR1,RL,4,BrkFace,Gd,1,Ex,Gd,Norm,1Fam,Normal,Pave,Y,WD,410000.0
7,1865.0,992.0,873.0,992.0,735.0,3,2,839.0,10316.0,0.0,2000,2000,2000.0,257.0,Gd,101.567711404757,184.0,5,Attchd,0.0,7,60,6,No,IR1,RL,3,None,Gd,1,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,235000.0
7,1920.0,570.0,698.0,1222.0,0.0,2,3,487.0,10192.0,143.0,1968,1992,1968.0,570.0,None,102.0,98.0,6,Attchd,0.0,8,80,9,None,IR1,RL,4,BrkFace,TA,0,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,170000.0
5,892.0,864.0,0.0,892.0,340.0,1,1,264.0,9477.0,65.0,1966,1966,1966.0,524.0,TA,97.34988443752768,0.0,5,Attchd,0.0,5,20,10,No,Reg,RL,3,BrkFace,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,110000.0
5,1078.0,1078.0,0.0,1078.0,734.0,2,1,500.0,12537.0,0.0,1971,2008,1971.0,344.0,TA,59.9111111111111,0.0,6,Attchd,0.0,6,20,4,No,IR1,RL,3,None,TA,1,Fa,TA,Norm,1Fam,Normal,Pave,Y,WD,149900.0
6,1573.0,756.0,804.0,769.0,378.0,2,2,440.0,2117.0,216.0,2000,2000,2000.0,378.0,Gd,46.01086828130936,32.0,5,Detchd,0.0,5,160,6,No,Reg,FV,3,BrkFace,Gd,1,None,Gd,Norm,Twnhs,Normal,Pave,Y,WD,177500.0
9,1980.0,1980.0,0.0,1980.0,1447.0,3,2,770.0,16737.0,66.0,2004,2005,2004.0,533.0,Ex,129.0,45.0,5,Attchd,194.0,8,20,9,Av,Reg,RL,3,BrkFace,Gd,0,Gd,Ex,Norm,1Fam,Normal,Pave,Y,WD,315000.0
5,2601.0,612.0,1611.0,990.0,0.0,2,3,621.0,9842.0,0.0,1921,1998,1998.0,612.0,None,51.0,0.0,6,BuiltIn,183.0,8,70,5,None,Reg,RL,4,None,TA,1,None,TA,Feedr,1Fam,Normal,Pave,Y,WD,189000.0
7,1530.0,1530.0,0.0,1530.0,1274.0,2,2,430.0,16158.0,16.0,2005,2005,2005.0,256.0,Ex,124.0,36.0,5,Attchd,168.0,7,20,6,Av,IR1,RL,3,Stone,Gd,0,Gd,Gd,Norm,1Fam,Normal,Pave,Y,WD,260000.0
4,1738.0,715.0,457.0,1281.0,0.0,1,2,368.0,12513.0,0.0,1920,2007,1920.0,715.0,None,111.86152153444009,0.0,4,Attchd,55.0,7,50,6,None,IR1,RL,4,None,TA,0,Gd,TA,Feedr,1Fam,Normal,Pave,Y,WD,104900.0
6,1412.0,616.0,796.0,616.0,0.0,2,2,432.0,8499.0,0.0,2006,2007,2007.0,616.0,None,73.0,36.0,5,BuiltIn,0.0,6,60,3,None,IR1,RL,3,None,TA,1,Gd,Gd,Norm,1Fam,Partial,Pave,Y,New,156932.0
7,1200.0,600.0,600.0,520.0,0.0,2,2,480.0,3180.0,0.0,2005,2005,2005.0,600.0,None,30.0,166.0,5,Detchd,0.0,4,160,4,None,Reg,FV,2,None,Gd,1,None,Gd,Norm,TwnhsE,Abnorml,Pave,Y,WD,144152.0
7,1674.0,814.0,860.0,814.0,533.0,2,2,663.0,7500.0,0.0,2000,2000,2000.0,281.0,Gd,86.60254037844385,96.0,5,Attchd,0.0,7,60,1,No,Reg,FV,3,None,Gd,1,None,Gd,Norm,1Fam,Normal,Pave,Y,WD,216000.0
7,1790.0,873.0,908.0,882.0,633.0,2,2,588.0,9179.0,158.0,1999,1999,1999.0,240.0,Gd,68.0,88.0,5,Attchd,0.0,7,60,6,No,IR1,RL,3,BrkFace,Gd,1,None,Gd,Norm,1Fam,Abnorml,Pave,Y,WD,193000.0
5,1475.0,757.0,550.0,925.0,548.0,1,2,336.0,2665.0,0.0,1977,1977,1977.0,36.0,TA,41.0,26.0,6,Attchd,104.0,6,160,7,No,Reg,RM,4,None,TA,0,TA,TA,Norm,TwnhsE,Normal,Pave,Y,WD,127000.0
6,848.0,848.0,0.0,848.0,685.0,2,1,420.0,4435.0,170.0,2003,2004,2003.0,163.0,Gd,66.59579566308972,0.0,5,Attchd,140.0,4,120,6,Av,Reg,RM,1,BrkFace,Gd,0,None,Gd,Norm,TwnhsE,Normal,Pave,Y,WD,144000.0
8,1668.0,1657.0,0.0,1668.0,370.0,2,2,502.0,10635.0,171.0,2003,2003,2003.0,315.0,Gd,48.0,262.0,5,Attchd,0.0,8,20,5,Av,IR2,RL,3,BrkFace,Gd,0,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,232000.0
4,1374.0,840.0,534.0,840.0,315.0,1,1,338.0,5400.0,0.0,1920,1950,1967.0,420.0,TA,90.0,0.0,6,Detchd,0.0,6,50,10,No,Reg,RL,2,None,Fa,0,None,TA,Artery,1Fam,Normal,Pave,Y,WD,105000.0
6,1661.0,992.0,0.0,1661.0,831.0,1,1,377.0,9600.0,0.0,1955,1996,1955.0,161.0,TA,80.0,28.0,6,BuiltIn,0.0,8,80,10,Av,Reg,RL,3,None,TA,0,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,165500.0
7,2097.0,1108.0,989.0,1108.0,975.0,2,2,583.0,9750.0,0.0,1998,1998,1998.0,133.0,Gd,75.0,170.0,6,Detchd,253.0,8,60,6,Av,Reg,RL,3,None,TA,1,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,274300.0
10,2633.0,2633.0,0.0,2633.0,1282.0,3,2,804.0,11400.0,705.0,2001,2002,2001.0,1351.0,Ex,106.77078252031308,140.0,5,Attchd,314.0,8,20,3,Gd,Reg,RL,2,BrkFace,Ex,1,Gd,Ex,Norm,1Fam,Normal,Pave,Y,WD,466500.0
7,1958.0,1026.0,932.0,1026.0,0.0,3,2,936.0,10625.0,0.0,2005,2005,2005.0,1026.0,None,85.0,210.0,5,Attchd,154.0,9,60,7,None,Reg,FV,3,None,Gd,1,Gd,Gd,Norm,1Fam,Normal,Pave,Y,WD,250000.0
8,1571.0,1571.0,0.0,1571.0,0.0,3,2,722.0,10991.0,80.0,2007,2007,2007.0,1571.0,None,89.0,36.0,5,Attchd,100.0,7,20,12,None,IR1,RL,3,BrkFace,Gd,0,Gd,Gd,Norm,1Fam,Partial,Pave,Y,New,239000.0
6,790.0,768.0,0.0,790.0,384.0,1,1,160.0,6292.0,0.0,1930,1950,1925.0,384.0,Gd,52.0,141.0,5,Detchd,0.0,4,30,4,Mn,Reg,RL,2,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,91000.0
5,1604.0,984.0,620.0,984.0,408.0,2,2,660.0,10998.0,0.0,1941,1960,1977.0,156.0,TA,60.0,68.0,5,Detchd,0.0,6,50,7,No,Reg,RL,3,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,117000.0
6,987.0,483.0,504.0,483.0,309.0,1,1,264.0,1953.0,408.0,1973,1973,1973.0,174.0,TA,21.0,0.0,5,Detchd,72.0,5,160,6,No,Reg,RM,2,BrkFace,TA,1,None,TA,Norm,Twnhs,Normal,Pave,Y,WD,83000.0
5,1394.0,384.0,640.0,754.0,0.0,2,2,400.0,9735.0,0.0,2006,2007,2007.0,384.0,None,73.0,0.0,5,BuiltIn,100.0,7,80,5,None,Reg,RL,3,None,TA,1,None,Gd,Norm,1Fam,Normal,Pave,Y,WD,167500.0
3,864.0,864.0,0.0,864.0,203.0,1,1,200.0,8212.0,0.0,1914,1950,1938.0,661.0,TA,45.0,0.0,3,Detchd,0.0,5,30,6,No,Reg,RL,2,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,58500.0
6,2117.0,1205.0,0.0,2117.0,865.0,2,2,550.0,12925.0,0.0,1970,1970,1970.0,340.0,TA,113.68817000902072,42.0,7,Attchd,0.0,7,20,5,Mn,IR1,RL,4,None,TA,1,Gd,TA,Norm,1Fam,Normal,Pave,Y,WD,237500.0
7,1762.0,596.0,764.0,998.0,0.0,2,1,576.0,7200.0,0.0,1920,1950,1989.0,596.0,None,60.0,0.0,7,Detchd,36.0,8,70,10,None,Reg,RM,4,None,TA,1,None,Gd,Norm,1Fam,Normal,Pave,N,WD,157000.0
5,1416.0,816.0,0.0,1416.0,0.0,2,2,576.0,25339.0,0.0,1918,2007,2007.0,816.0,None,159.1822854465911,0.0,7,Attchd,0.0,7,30,8,None,Reg,RL,3,None,TA,0,None,Gd,Norm,1Fam,Normal,Pave,N,WD,112000.0
6,1258.0,560.0,560.0,698.0,204.0,1,1,280.0,9060.0,0.0,1939,1950,1939.0,356.0,TA,60.0,0.0,5,Detchd,0.0,6,50,10,Mn,Reg,RL,2,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,P,WD,105000.0
4,1154.0,796.0,358.0,796.0,735.0,1,1,240.0,5436.0,0.0,1922,2007,1922.0,61.0,TA,40.0,96.0,8,Detchd,0.0,7,50,5,No,Reg,RM,3,None,TA,0,None,Gd,Norm,1Fam,Normal,Pave,N,WD,125500.0
7,2784.0,1392.0,1392.0,1392.0,790.0,2,3,564.0,16692.0,184.0,1978,1978,1978.0,133.0,Gd,80.0,112.0,5,Attchd,0.0,12,60,7,No,IR1,RL,5,BrkFace,TA,1,TA,Gd,RRAn,1Fam,Normal,Pave,Y,WD,250000.0
6,2526.0,714.0,862.0,1664.0,168.0,1,2,216.0,8520.0,0.0,1916,1950,1916.0,0.0,TA,60.0,15.0,7,Detchd,88.0,10,50,8,No,Reg,RM,5,None,TA,0,Gd,Gd,Artery,1Fam,Family,Pave,Y,CWD,136000.0
9,1746.0,1746.0,0.0,1746.0,1320.0,3,2,758.0,14892.0,160.0,2006,2007,2006.0,426.0,Ex,42.0,39.0,5,Attchd,201.0,7,20,10,Gd,IR1,RL,3,Stone,Ex,0,Gd,Ex,Norm,1Fam,Normal,Pave,Y,WD,377500.0
6,1218.0,735.0,349.0,869.0,375.0,2,1,440.0,6000.0,0.0,1941,1950,2003.0,360.0,TA,60.0,0.0,6,Detchd,0.0,6,50,3,No,Reg,RM,3,None,TA,0,Gd,TA,Norm,1Fam,Normal,Pave,Y,WD,131000.0
7,1525.0,1525.0,0.0,1525.0,1400.0,2,2,541.0,9100.0,244.0,2000,2000,2000.0,125.0,Gd,70.0,36.0,5,Attchd,219.0,6,20,9,Av,Reg,RL,3,BrkFace,Gd,0,None,Gd,Norm,1Fam,Normal,Pave,Y,WD,235000.0
5,1584.0,1584.0,0.0,1584.0,0.0,3,2,792.0,8944.0,0.0,1967,1967,1967.0,1584.0,None,65.0,152.0,5,Detchd,0.0,8,90,4,None,Reg,RL,4,None,TA,0,None,TA,Norm,Duplex,Normal,Pave,Y,WD,124000.0
5,900.0,864.0,0.0,900.0,769.0,1,1,288.0,7838.0,0.0,1967,1967,1967.0,95.0,TA,68.0,144.0,5,Attchd,175.0,6,85,12,Av,Reg,RL,3,None,TA,0,Po,TA,Norm,1Fam,Normal,Pave,Y,WD,123000.0
6,1912.0,482.0,691.0,1221.0,0.0,2,2,672.0,10800.0,0.0,1905,2000,2003.0,482.0,None,60.0,25.0,7,Detchd,0.0,7,190,4,None,Reg,RM,3,None,TA,0,TA,TA,Norm,2fmCon,Normal,Pave,Y,WD,163000.0
7,1500.0,1356.0,0.0,1500.0,1070.0,3,2,648.0,4045.0,45.0,2006,2006,2006.0,286.0,Gd,53.0,20.0,5,Attchd,161.0,6,120,10,Av,Reg,RL,2,BrkFace,Gd,0,Gd,Gd,Norm,TwnhsE,Partial,Pave,Y,New,246578.0
8,2482.0,1094.0,1349.0,1133.0,0.0,3,2,642.0,12665.0,245.0,2005,2006,2005.0,1094.0,None,88.0,39.0,5,BuiltIn,144.0,9,60,2,None,IR1,RL,4,BrkFace,Gd,1,Gd,Gd,Norm,1Fam,Normal,Pave,Y,WD,281213.0
5,1687.0,747.0,0.0,1687.0,353.0,2,1,572.0,57200.0,0.0,1948,1950,1966.0,60.0,TA,239.165214862028,0.0,5,Detchd,0.0,7,20,6,Av,IR1,RL,3,None,TA,0,TA,TA,Norm,1Fam,Normal,Pave,N,WD,160000.0
5,1513.0,939.0,574.0,939.0,0.0,1,1,180.0,6120.0,0.0,1920,2004,1933.0,939.0,None,51.0,0.0,8,Detchd,24.0,8,70,5,None,Reg,RM,4,None,TA,1,None,TA,Norm,1Fam,Normal,Pave,N,WD,137500.0
5,1904.0,1208.0,768.0,1136.0,180.0,1,1,240.0,7200.0,0.0,1950,1982,1950.0,676.0,TA,60.0,0.0,4,Attchd,0.0,7,50,5,No,Reg,RL,3,None,TA,1,None,TA,Norm,1Fam,Normal,Pave,Y,WD,138000.0
6,1608.0,976.0,448.0,1160.0,264.0,1,2,216.0,6171.0,0.0,1925,1990,1925.0,712.0,TA,51.0,16.0,6,Detchd,147.0,7,50,10,No,Reg,RL,3,None,TA,1,Gd,Gd,Norm,1Fam,Normal,Pave,Y,WD,137450.0
6,1158.0,862.0,208.0,950.0,0.0,1,1,208.0,6000.0,0.0,1929,1950,1929.0,862.0,None,50.0,0.0,7,BuiltIn,0.0,5,50,7,None,Reg,RM,3,None,TA,0,Gd,TA,Norm,1Fam,Normal,Pave,Y,WD,120000.0
6,1593.0,839.0,729.0,864.0,759.0,2,2,398.0,7415.0,0.0,2004,2004,2004.0,80.0,TA,62.0,75.0,5,Attchd,100.0,8,60,4,No,IR1,RL,3,None,TA,1,TA,TA,Norm,1Fam,Normal,Pave,Y,WD,193000.0
7,1294.0,1286.0,0.0,1294.0,0.0,2,2,662.0,6762.0,0.0,2006,2006,2006.0,1286.0,None,64.0,55.0,5,Attchd,168.0,6,20,7,None,Reg,RL,2,None,Gd,0,Gd,Gd,Norm,1Fam,Partial,Pave,Y,New,193879.0
